year_x,iso3_o_x,iso3_d_x,Exports,gmt_offset_2020_o_x,gmt_offset_2020_d_x,lndist_x,dist_x,contig_x,comlang_off_x,comlang_ethno_x,comcol_x,col45_x,asean,aifta,international,gdp_o_x,gdp_d_x,tradeflow_comtrade_o_x,tradeflow_comtrade_d_x,tradeflow_imf_o_x,tradeflow_imf_d_x,sum_tf
2020,NZL,SGP,636281.7721,12,8,9.04,8411,0,1,1,0,0,0,0,1,211734532.3,345295933.9,707737.559,753517.675,730218.875,598865.625,1461255.234
2020,NZL,THA,616629.2314,12,7,9.17,9563,0,0,0,0,0,0,0,1,211734532.3,499681757,609943.948,679257.615,617495.562,694201.438,1289201.563
2020,NZL,USA,4298423.131,12,5,9.56,14187,0,1,1,0,0,0,0,1,211734532.3,20893743833,4295356.327,4375496.022,4228347.5,4208349.5,8670852.349
2020,NZL,VNM,532371.5491,12,7,9.09,8840,0,0,0,0,0,0,0,1,211734532.3,343242570.8,534256.467,557325.482,534772.562,557389.5,1091581.949
2020,NZL,ZAF,114952.7657,12,2,9.41,12206,0,1,1,0,0,0,0,1,211734532.3,335442101.4,116254.583,130811.853,116966.758,139261.312,247066.436
2020,PAK,ARE,1096882.841,5,4,7.08,1188,0,0,0,1,0,0,0,1,300306331.7,358868765.2,1096882.814,787565.25,1096324.25,909270.188,1884448.064
2020,PAK,AUS,232041.361,5,10,9.28,10684,0,1,1,0,0,0,0,1,300306331.7,1327836171,232041.338,244590.99,231841.844,244649.609,476632.328
2020,PAK,BRN,1137.526094,5,8,8.62,5564,0,0,0,1,0,0,0,1,300306331.7,12005825.77,1137.521,1176.688,1145.383,1177.248,2314.209
2020,PAK,CAN,284819.9569,5,5,9.37,11677,0,1,1,0,0,0,0,1,300306331.7,1645423408,284819.935,326417.242,284502.812,345938.281,611237.177
2020,PAK,CHL,53273.9771,5,4,9.67,15838,0,0,0,0,0,0,0,1,300306331.7,252727193.7,53273.962,48075.176,53320,48075.188,101349.138
2020,PAK,CHN,1867039.488,5,8,8.58,5339,1,0,0,0,0,0,0,1,300306331.7,14687673893,1867039.468,2123026.747,1870098.25,2127533.25,3990066.215
2020,PAK,COL,27109.553,5,5,9.60,14703,0,0,0,0,0,0,0,1,300306331.7,270299982.9,27109.545,32980.211,27229.244,32980.223,60089.756
2020,PAK,DEU,1395015.416,5,1,8.60,5412,0,0,0,0,0,0,0,1,300306331.7,3846413929,1395015.396,2138350.687,1394441.875,1609769.125,3533366.083
2020,PAK,FRA,396875.1112,5,1,8.72,6138,0,0,0,0,0,0,0,1,300306331.7,2630317731,396875.092,604847.257,395739.875,607266,1001722.349
2020,PAK,IDN,137200.2331,5,7,8.61,5513,0,0,0,0,0,0,0,1,300306331.7,1058688935,137200.213,194939.625,137177.172,194939.625,332139.838
2020,PAK,IND,167.7908506,5,5.5,6.99,1090,1,1,1,1,0,0,0,1,300306331.7,2667687952,167.786,2547.084,173.262,2553.384,2714.87
2020,PAK,JPN,166646.1028,5,9,8.84,6933,0,0,0,0,0,0,0,1,300306331.7,5040107754,166646.087,226366.25,166445.938,226405.734,393012.337
2020,PAK,KHM,22823.38894,5,7,8.35,4247,0,0,0,0,0,0,0,1,300306331.7,25872798.01,22823.379,30028.874,22972.557,30028.889,52852.253
2020,PAK,KOR,183379.8639,5,9,8.66,5778,0,0,1,0,0,0,0,1,300306331.7,1637895803,183379.84,226336.717,182727.297,227120.984,409716.557
2020,PAK,LAO,525.220716,5,7,8.23,3750,0,0,0,0,0,0,0,1,300306331.7,18981800.71,525.218,,521.974,553.291,525.218
2020,PAK,LKA,253711.3955,5,5.5,7.79,2409,0,0,0,1,0,0,0,1,300306331.7,80969683.54,253711.378,324697.93,254770.297,324697.938,578409.308
2020,PAK,MMR,13219.89489,5,6.5,8.05,3148,0,0,0,1,0,0,0,1,300306331.7,78930257.23,13219.887,20764.478,13226.945,20770,33984.365
2020,PAK,MYS,232978.0165,5,8,8.39,4421,0,0,0,1,0,0,0,1,300306331.7,337006023.8,232973.598,259880.214,232816.016,260102.562,492853.812
2020,PAK,NZL,39925.60888,5,12,9.48,13144,0,1,1,0,0,0,0,1,300306331.7,211734532.3,39925.59,48789.898,39948.648,48702.621,88715.488
2020,PAK,PAK,,5,5,5.82,336,0,0,0,0,0,0,0,0,300306331.7,300306331.7,,,,,0
2020,PAK,PHL,119568.3642,5,8,8.65,5727,0,1,1,0,0,0,0,1,300306331.7,361751116.3,119568.353,105084.748,120474.508,105388.312,224653.101
2020,PAK,RUS,144538.7932,5,3,8.34,4178,0,0,0,0,0,0,0,1,300306331.7,1488321875,144538.779,292927.719,146173.797,292913.875,437466.498
2020,PAK,SGP,62256.47331,5,8,8.46,4736,0,1,1,1,0,0,0,1,300306331.7,345295933.9,62256.453,74918.085,61611.23,63418.168,137174.538
2020,PAK,THA,141531.8478,5,7,8.22,3714,0,0,0,0,0,0,0,1,300306331.7,499681757,141531.827,127635.694,142076.203,127862.133,269167.521
2020,PAK,USA,4141846.58,5,5,9.37,11705,0,1,1,0,0,0,0,1,300306331.7,20893743833,4141846.555,4115927.796,4134611.5,3901504.5,8257774.351
2020,PAK,VNM,136669.2674,5,7,8.40,4458,0,0,0,0,0,0,0,1,300306331.7,343242570.8,136669.251,116754.381,136925.062,117310.922,253423.632
2020,PAK,ZAF,183129.4582,5,2,8.86,7042,0,1,1,0,0,0,0,1,300306331.7,335442101.4,183129.439,159304.595,182939.172,169395.188,342434.034
2020,PHL,ARE,278338.943,8,4,8.84,6913,0,0,0,0,0,0,0,1,361751116.3,358868765.2,274129.745,414021.809,275488.125,414021.812,688151.554
2020,PHL,AUS,362288.798,8,10,8.75,6321,0,1,1,0,0,0,0,1,361751116.3,1327836171,346627.162,436055.48,364160.875,455743.656,782682.642
2020,PHL,BRN,4358.037,8,8,7.14,1257,0,0,0,0,0,1,0,1,361751116.3,12005825.77,4249.346,8904.233,3421.168,8879.794,13153.579
2020,PHL,CAN,400088.944,8,5,9.49,13225,0,1,1,0,0,0,0,1,361751116.3,1645423408,390414.062,886002.631,378434.438,943149.875,1276416.693
2020,PHL,CHL,26037.051,8,4,9.78,17615,0,0,0,0,0,0,0,1,361751116.3,252727193.7,25926.006,36736.825,24502.891,36736.844,62662.831
2020,PHL,CHN,9830090.667,8,8,7.52,1841,0,0,0,0,0,0,0,1,361751116.3,14687673893,9617887.647,19307294.05,9430036,19318558,28925181.7
2020,PHL,COL,12661.258,8,5,9.76,17318,0,0,0,0,0,0,0,1,361751116.3,270299982.9,12540.677,31301.321,11942.296,31301.338,43841.998
2020,PHL,DEU,2377185.195,8,1,9.20,9877,0,0,0,0,0,0,0,1,361751116.3,3846413929,2368154.032,3847428.982,2311510.5,2663496.5,6215583.014
2020,PHL,FRA,478931.437,8,1,9.28,10758,0,0,0,0,0,0,0,1,361751116.3,2630317731,472710.546,585997.268,457124.25,585551.562,1058707.814
2020,PHL,IDN,458173.572,8,7,7.93,2782,0,0,0,0,0,1,0,1,361751116.3,1058688935,453750.074,592009.526,477678.219,592009.562,1045759.6
2020,PHL,IND,553844.166,8,5.5,8.47,4760,0,1,1,0,0,0,1,1,361751116.3,2667687952,487740.84,448047.612,548805.75,503747.469,935788.452
2020,PHL,JPN,10034349.12,8,9,8.00,2990,0,0,0,0,0,0,0,1,361751116.3,5040107754,9873814.576,9335543.42,9898733,9299771,19209358
2020,PHL,KHM,28224.966,8,7,7.48,1774,0,0,0,0,0,1,0,1,361751116.3,25872798.01,27985.101,33125.82,23468.961,33125.836,61110.921
2020,PHL,KOR,2854850.891,8,9,7.87,2613,0,0,1,0,0,0,0,1,361751116.3,1637895803,2536020.652,3078572.905,2523161.75,3085577,5614593.557
2020,PHL,LAO,413.193,8,7,7.60,1999,0,0,0,0,0,1,0,1,361751116.3,18981800.71,402.893,,464.48,492.35,402.893
2020,PHL,LKA,47686.712,8,5.5,8.43,4571,0,0,0,0,0,0,0,1,361751116.3,80969683.54,46558.573,43357.74,42674.223,43357.758,89916.313
2020,PHL,MMR,49512.625,8,6.5,7.89,2670,0,0,0,0,0,1,0,1,361751116.3,78930257.23,49138.488,44554.3,50247.328,44550,93692.788
2020,PHL,MYS,1770569.3,8,8,7.81,2469,0,0,0,0,0,1,0,1,361751116.3,337006023.8,1753177.438,2092641.783,1776470.875,2101426.5,3845819.221
2020,PHL,NZL,46054.889,8,12,8.99,8012,0,1,1,0,0,0,0,1,361751116.3,211734532.3,45578.555,84733.3,35061.426,85082.102,130311.855
2020,PHL,PAK,42705.941,8,5,8.65,5727,0,1,1,0,0,0,0,1,361751116.3,300306331.7,42398.581,50131.798,44638.555,50026.617,92530.379
2020,PHL,PHL,,8,8,5.33,206,0,0,0,0,0,1,0,0,361751116.3,361751116.3,,,,,0
2020,PHL,RUS,88428.837,8,3,9.02,8263,0,0,0,0,0,0,0,1,361751116.3,1488321875,83578.643,403391.365,82157.727,403535.906,486970.008
2020,PHL,SGP,3774431.834,8,8,7.78,2391,0,1,1,0,0,1,0,1,361751116.3,345295933.9,3754676.55,6880398.88,3643661,5456096.5,10635075.43
2020,PHL,THA,2877397.089,8,7,7.70,2210,0,0,0,0,0,1,0,1,361751116.3,499681757,2882439.321,3043196.392,2896540.75,3036166.5,5925635.713
2020,PHL,USA,10026270.7,8,5,9.52,13689,0,1,1,0,1,0,0,1,361751116.3,20893743833,9723802.957,11505796.53,9783402,11149580,21229599.49
2020,PHL,VNM,1280661.343,8,7,7.39,1612,0,0,0,0,0,1,0,1,361751116.3,343242570.8,1273647.012,1753715.11,1262820.875,1754944.5,3027362.122
2020,PHL,ZAF,89418.2,8,2,9.31,11007,0,1,1,0,0,0,0,1,361751116.3,335442101.4,89189.659,137067.047,84715.039,146882.453,226256.706
2020,RUS,ARE,2910630.118,3,4,8.21,3678,0,0,0,0,0,0,0,1,1488321875,358868765.2,2910589.507,1941836.484,2797010,1942742,4852425.991
2020,RUS,AUS,123386.2816,3,10,9.58,14412,0,0,0,0,0,0,0,1,1488321875,1327836171,123386.263,165938.512,126832.062,156385.75,289324.775
2020,RUS,BRN,70525.73588,3,8,9.08,8762,0,0,0,0,0,0,0,1,1488321875,12005825.77,70525.733,204561.326,70528.734,208069.484,275087.059
2020,RUS,CAN,319074.4565,3,5,8.92,7504,0,0,0,0,0,0,0,1,1488321875,1645423408,319074.437,880950.828,291461.062,949042.188,1200025.265
2020,RUS,CHL,57594.32182,3,4,9.56,14117,0,0,0,0,0,0,0,1,1488321875,252727193.7,57594.306,55139.332,57304.246,55139.352,112733.638
2020,RUS,CHN,49146337.03,3,8,8.83,6831,1,0,0,0,0,0,0,1,1488321875,14687673893,49146337,57137423.65,49583128,57092100,106283760.7
2020,RUS,COL,99645.48086,3,5,9.30,10915,0,0,0,0,0,0,0,1,1488321875,270299982.9,99645.468,230704.21,94372.602,230704.219,330349.678
2020,RUS,DEU,18618931.25,3,1,7.39,1614,0,0,0,0,0,0,0,1,1488321875,3846413929,18616646.5,17813465.76,18638398,22067538,36430112.26
2020,RUS,FRA,4757525.176,3,1,7.82,2494,0,0,0,0,0,0,0,1,1488321875,2630317731,4757524.195,6280548.343,4688701,6110578,11038072.54
2020,RUS,IDN,564334.4114,3,7,9.14,9302,0,0,0,0,0,0,0,1,1488321875,1058688935,564334.394,957885.365,588699.688,957885.375,1522219.759
2020,RUS,IND,5798192.803,3,5.5,8.38,4341,0,0,0,0,0,0,0,1,1488321875,2667687952,5701692.587,5838312.563,5957996.5,5934689,11540005.15
2020,RUS,JPN,9053904.134,3,9,8.92,7497,0,0,0,0,0,0,0,1,1488321875,5040107754,9053904.109,10729566.02,9294093,10728088,19783470.13
2020,RUS,KHM,7254.37904,3,7,8.93,7536,0,0,0,0,0,0,0,1,1488321875,25872798.01,7254.367,13724.276,7830.025,13724.288,20978.643
2020,RUS,KOR,12468100.6,3,9,8.80,6622,0,0,0,0,0,0,0,1,1488321875,1637895803,12468100.58,10622971.17,12524227,10682690,23091071.75
2020,RUS,LAO,9039.78914,3,7,8.83,6812,0,0,0,0,0,0,0,1,1488321875,18981800.71,9039.778,,9093.417,9639.022,9039.778
2020,RUS,LKA,239606.2517,3,5.5,8.79,6565,0,0,0,0,0,0,0,1,1488321875,80969683.54,239606.236,236018.62,225154.047,236018.641,475624.856
2020,RUS,MMR,225148.1156,3,6.5,8.78,6525,0,0,0,0,0,0,0,1,1488321875,78930257.23,225148.097,27988.894,236107.469,27990,253136.991
2020,RUS,MYS,1047802.909,3,8,9.00,8122,0,0,0,0,0,0,0,1,1488321875,337006023.8,1047802.888,763983.399,1067513.875,764122,1811786.287
2020,RUS,NZL,257826.9761,3,12,9.69,16191,0,0,0,0,0,0,0,1,1488321875,211734532.3,257826.954,252642.664,279674.812,266326.906,510469.618
2020,RUS,PAK,496902.2387,3,5,8.34,4178,0,0,0,0,0,0,0,1,1488321875,300306331.7,496902.222,613078.514,582259.312,616199.938,1109980.736
2020,RUS,PHL,528877.5332,3,8,9.02,8263,0,0,0,0,0,0,0,1,1488321875,361751116.3,528877.514,827127.107,494059.125,842249.812,1356004.621
2020,RUS,RUS,,3,3,7.35,1555,0,0,0,0,0,0,0,0,1488321875,1488321875,,,,,0
2020,RUS,SGP,1150971.379,3,8,9.04,8423,0,0,0,0,0,0,0,1,1488321875,345295933.9,1150971.359,1372344.809,1149038.375,1167329.125,2523316.168
2020,RUS,THA,353858.1035,3,7,8.86,7071,0,0,0,0,0,0,0,1,1488321875,499681757,353858.08,1845619.693,339478.656,1746324.625,2199477.773
2020,RUS,USA,10958393.46,3,5,8.93,7531,0,0,0,0,0,0,0,1,1488321875,20893743833,10958393.43,17711785.61,10827407,16843248,28670179.04
2020,RUS,VNM,1621287.161,3,7,8.95,7718,0,0,0,0,0,0,0,1,1488321875,343242570.8,1621287.137,2065498.818,1614655.125,2090595.5,3686785.955
2020,RUS,ZAF,288384.8649,3,2,9.12,9126,0,0,0,0,0,0,0,1,1488321875,335442101.4,288384.845,529778.721,279686.781,546662.625,818163.566
2020,SGP,ARE,3051704.289,8,4,8.67,5842,0,0,0,1,0,0,0,1,345295933.9,358868765.2,2818862.689,1147082.717,2443402.25,1504970,3965945.406
2020,SGP,AUS,8549908.981,8,10,8.71,6047,0,1,1,0,0,0,0,1,345295933.9,1327836171,8448027.976,5676648.731,6759210,5805666.5,14124676.71
2020,SGP,BRN,788440.2258,8,8,7.17,1298,0,0,1,1,0,1,0,1,345295933.9,12005825.77,788440.198,756603.113,619619.938,755227.438,1545043.311
2020,SGP,CAN,1107142.363,8,5,9.62,15010,0,1,1,0,0,0,0,1,345295933.9,1645423408,1095006.16,825965.587,892167.812,925533.75,1920971.747
2020,SGP,CHL,151684.411,8,4,9.70,16398,0,0,0,0,0,0,0,1,345295933.9,252727193.7,151684.394,77630.418,96848.102,77630.438,229314.812
2020,SGP,CHN,51339112.15,8,8,8.24,3797,0,1,1,0,0,0,0,1,345295933.9,14687673893,49354758.3,29322393.05,41290264,31583132,78677151.35
2020,SGP,COL,69063.14162,8,5,9.87,19316,0,0,0,0,0,0,0,1,345295933.9,270299982.9,69063.126,115572.958,54189.816,115572.977,184636.084
2020,SGP,DEU,5553582.549,8,1,9.20,9925,0,0,0,0,0,0,0,1,345295933.9,3846413929,5550563.595,5558590.262,4346849.5,3985982.5,11109153.86
2020,SGP,FRA,4196090.778,8,1,9.28,10742,0,0,0,0,0,0,0,1,345295933.9,2630317731,3265381.968,2046033.436,3263757,2049907,5311415.404
2020,SGP,IDN,21428487.06,8,7,6.80,894,0,0,1,0,0,1,0,1,345295933.9,1058688935,20627106.7,11949004.51,16987798,12341232,32576111.21
2020,SGP,IND,9168108.326,8,5.5,8.33,4145,0,1,1,1,0,0,1,1,345295933.9,2667687952,8710406.434,11925170.8,7409685.5,12328353,20635577.23
2020,SGP,JPN,17860263.18,8,9,8.58,5310,0,0,0,0,0,0,0,1,345295933.9,5040107754,17826835.93,8537496.453,13931007,8540063,26364332.38
2020,SGP,KHM,1505137.085,8,7,7.04,1142,0,0,0,0,0,1,0,1,345295933.9,25872798.01,859712.554,480953.279,1295534.5,984238.75,1340665.833
2020,SGP,KOR,16753014.78,8,9,8.45,4664,0,0,1,0,0,0,0,1,345295933.9,1637895803,16709143.84,8432614.547,13188328,8445902,25141758.39
2020,SGP,LAO,26691.98504,8,7,7.52,1850,0,0,0,0,0,1,0,1,345295933.9,18981800.71,26691.97,,21139.969,22408.363,26691.97
2020,SGP,LKA,969951.5909,8,5.5,7.91,2736,0,0,0,1,0,0,0,1,345295933.9,80969683.54,968887.478,617222.174,769429.312,617277.688,1586109.652
2020,SGP,MMR,2694749.182,8,6.5,7.56,1912,0,0,0,1,0,1,0,1,345295933.9,78930257.23,2692938.445,2454361.67,2106483.75,2454360,5147300.115
2020,SGP,MYS,33263819.66,8,8,5.76,316,0,1,1,1,0,1,0,1,345295933.9,337006023.8,31811425.5,16485760.56,26453696,17614980,48297186.06
2020,SGP,NZL,1837100.438,8,12,9.04,8411,0,1,1,0,0,0,0,1,345295933.9,211734532.3,1836542.946,1008492.152,1449676.625,1021590.375,2845035.098
2020,SGP,PAK,823731.6258,8,5,8.46,4736,0,1,1,1,0,0,0,1,345295933.9,300306331.7,823731.599,584027.594,648449.25,589137.125,1407759.193
2020,SGP,PHL,7432171.44,8,8,7.78,2391,0,1,1,0,0,1,0,1,345295933.9,361751116.3,7351196.811,5592497.871,5899971.5,5721898,12943694.68
2020,SGP,RUS,547576.1391,8,3,9.04,8423,0,0,0,0,0,0,0,1,345295933.9,1488321875,547531.946,523597.372,425245.281,525817.625,1071129.318
2020,SGP,SGP,,8,8,2.30,10,0,0,0,0,0,1,0,0,345295933.9,345295933.9,,,,,0
2020,SGP,THA,14105268.97,8,7,7.26,1423,0,0,0,0,0,1,0,1,345295933.9,499681757,13217602.57,6308853.827,11167858,7516462,19526456.4
2020,SGP,USA,40225652.11,8,5,9.64,15347,0,1,1,0,0,0,0,1,345295933.9,20893743833,34720273.74,28289463.38,31639682,30839568,63009737.12
2020,SGP,VNM,12429039.94,8,7,7.00,1092,0,0,0,0,0,1,0,1,345295933.9,343242570.8,12424076.76,3653029.015,9879916,3668966.75,16077105.78
2020,SGP,ZAF,332065.6899,8,2,9.07,8664,0,1,1,0,0,0,0,1,345295933.9,335442101.4,332064.921,371562.175,260235.719,394577.688,703627.096
2020,THA,ARE,2134908.8,7,4,8.50,4891,0,0,0,0,0,0,0,1,499681757,358868765.2,2134902.383,3011369.19,2129673.75,3011369.25,5146271.573
2020,THA,AUS,9798149.824,7,10,8.90,7352,0,0,0,0,0,0,0,1,499681757,1327836171,8701100.797,9199602.242,9750380,10438786,17900703.04
2020,THA,BRN,114078.8545,7,8,7.53,1857,0,0,0,0,0,1,0,1,499681757,12005825.77,114078.831,127362.77,113196.094,126914.453,241441.601
2020,THA,CAN,1540957.26,7,5,9.52,13646,0,0,0,0,0,0,0,1,499681757,1645423408,1540957.234,2635565.655,1532141,2791886.5,4176522.889
2020,THA,CHL,337695.9428,7,4,9.78,17646,0,0,0,0,0,0,0,1,499681757,252727193.7,337695.92,499932.734,357752.5,499932.781,837628.654
2020,THA,CHN,29756612.46,7,8,7.97,2887,0,0,0,0,0,0,0,1,499681757,14687673893,29756612.04,48097835.37,29600950,48178668,77854447.41
2020,THA,COL,183286.067,7,5,9.79,17893,0,0,0,0,0,0,0,1,499681757,270299982.9,183286.046,248531.26,181912.562,248531.281,431817.306
2020,THA,DEU,4062679.938,7,1,9.06,8615,0,0,0,0,0,0,0,1,499681757,3846413929,4032675.149,6444327.524,4035363.75,4815877,10477002.67
2020,THA,FRA,1606967.407,7,1,9.15,9459,0,0,0,0,0,0,0,1,499681757,2630317731,1606962.942,1845699.591,1565301.875,1842022.5,3452662.533
2020,THA,IDN,7632608.096,7,7,7.75,2312,0,0,0,0,0,1,0,1,499681757,1058688935,7603840.217,6483693.983,7534614,6483756.5,14087534.2
2020,THA,IND,5479829.203,7,5.5,7.98,2922,0,0,0,0,0,0,1,1,499681757,2667687952,5427989.939,5109440.972,5445552,5217699,10537430.91
2020,THA,JPN,22877671.85,7,9,8.43,4604,0,0,0,0,0,0,0,1,499681757,5040107754,22808055.85,23729114.57,22618540,23761978,46537170.42
2020,THA,KHM,6083345.863,7,7,6.28,533,1,0,0,0,0,1,0,1,499681757,25872798.01,5830467.323,2864115.852,6021368.5,2868031.5,8694583.175
2020,THA,KOR,4243421.7,7,9,8.22,3720,0,0,0,0,0,0,0,1,499681757,1637895803,4236000.944,5191769.455,4212949.5,5195983,9427770.399
2020,THA,LAO,3361732.95,7,7,6.25,520,1,0,1,0,0,1,0,1,499681757,18981800.71,3352835.964,,3330415,3530240,3352835.964
2020,THA,LKA,301288.8442,7,5.5,7.78,2384,0,0,0,0,0,0,0,1,499681757,80969683.54,301131.879,366830.445,299608.531,366830.469,667962.324
2020,THA,MMR,3798287,7,6.5,6.36,580,1,0,0,0,0,1,0,1,499681757,78930257.23,3742097.614,1926661.555,3762980,1927300,5668759.169
2020,THA,MYS,8739414.886,7,8,7.07,1177,1,0,0,0,0,1,0,1,499681757,337006023.8,8738887.418,8153924.888,8668578,8253102.5,16892812.31
2020,THA,NZL,1242538.436,7,12,9.17,9563,0,0,0,0,0,0,0,1,499681757,211734532.3,1237480.41,1481362.712,1239165.25,1482669.625,2718843.122
2020,THA,PAK,980311.9548,7,5,8.22,3714,0,0,0,0,0,0,0,1,499681757,300306331.7,980311.932,896054.411,971879.312,896912,1876366.343
2020,THA,PHL,5076680.2,7,8,7.70,2210,0,0,0,0,0,1,0,1,499681757,361751116.3,5076670.519,4984041.85,5009779.5,4861110,10060712.37
2020,THA,RUS,719325.6817,7,3,8.86,7071,0,0,0,0,0,0,0,1,499681757,1488321875,713670.449,1420710.253,718799.938,1421049.875,2134380.702
2020,THA,SGP,9532427.522,7,8,7.26,1423,0,0,0,0,0,1,0,1,499681757,345295933.9,5662876.901,6557948.873,9418584,7549971,12220825.77
2020,THA,THA,,7,7,5.59,269,0,0,0,0,0,1,0,0,499681757,499681757,,,,,0
2020,THA,USA,34401841.56,7,5,9.54,13951,0,0,0,0,0,0,0,1,499681757,20893743833,34401403.67,39220497.21,34102624,37599276,73621900.88
2020,THA,VNM,11167602.5,7,7,6.61,745,0,0,0,0,0,1,0,1,499681757,343242570.8,11165808.39,10943803.54,11076200,10966038,22109611.93
2020,THA,ZAF,2118784.195,7,2,9.10,8997,0,0,0,0,0,0,0,1,499681757,335442101.4,2118784.173,2143204.798,2110418.25,2271878.75,4261988.971
2020,USA,ARE,14757886.26,5,4,9.31,11024,0,0,0,0,0,0,0,1,20893743833,358868765.2,14664327.3,16191363.02,14758659,16511017,30855690.32
2020,USA,AUS,23473180.22,5,10,9.72,16672,0,1,1,0,0,0,0,1,20893743833,1327836171,22929274.71,24575284.84,23488998,25367352,47504559.55
2020,USA,BRN,119022.268,5,8,9.61,14867,0,0,0,0,0,0,0,1,20893743833,12005825.77,119022.268,296524.573,119022.273,294558.875,415546.841
2020,USA,CAN,255021619.2,5,5,6.32,556,1,1,1,0,0,0,0,1,20893743833,1645423408,251226727.6,194187679.2,255327504,209355824,445414406.8
2020,USA,CHL,12766531.69,5,4,9.01,8220,0,0,1,0,0,0,0,1,20893743833,252727193.7,12766524.44,10562496.94,12766645,10562711,23329021.38
2020,USA,CHN,124648507.6,5,8,9.38,11883,0,0,0,0,0,0,0,1,20893743833,14687673893,124641034.2,135981046.1,124648520,136122544,260622080.3
2020,USA,COL,12063010.2,5,5,8.29,3999,0,0,1,0,0,0,0,1,20893743833,270299982.9,12062951.46,10634241.59,12063010,10634257,22697193.05
2020,USA,DEU,57163225.96,5,1,8.76,6402,0,0,0,0,0,0,0,1,20893743833,3846413929,56781184.25,78341143.19,57795072,57850196,135122327.4
2020,USA,FRA,28273988.24,5,1,8.67,5852,0,0,0,0,0,0,0,1,20893743833,2630317731,28266315.28,27907323.38,28285410,27881410,56173638.66
2020,USA,IDN,7415716.994,5,7,9.69,16181,0,0,0,0,0,0,0,1,20893743833,1058688935,7413547.536,8622028.106,7425047,8641916,16035575.64
2020,USA,IND,27394259.97,5,5.5,9.37,11771,0,1,1,0,0,0,0,1,20893743833,2667687952,26839479.67,25868880.21,27394588,26592492,52708359.88
2020,USA,JPN,64090703.43,5,9,9.29,10872,0,0,0,0,0,0,0,1,20893743833,5040107754,64078453.37,71754279.85,64097724,71642112,135832733.2
2020,USA,KHM,343625.564,5,7,9.56,14215,0,0,0,0,0,0,0,1,20893743833,25872798.01,343625.564,252478.491,343625.562,252478.516,596104.055
2020,USA,KOR,51212196.8,5,9,9.31,11077,0,0,1,0,0,0,0,1,20893743833,1637895803,51204321.81,57719006.31,51218024,57762952,108923328.1
2020,USA,LAO,24760.963,5,7,9.51,13498,0,0,0,0,0,0,0,1,20893743833,18981800.71,24545.078,,24760.965,26246.619,24545.078
2020,USA,LKA,354152.065,5,5.5,9.55,14094,0,0,0,0,0,0,0,1,20893743833,80969683.54,354152.065,496949.922,354152.062,496963.5,851101.987
2020,USA,MMR,338438.915,5,6.5,9.51,13556,0,0,0,0,0,0,0,1,20893743833,78930257.23,338438.915,397541.63,338438.906,2394.393,735980.545
2020,USA,MYS,12498459.27,5,8,9.62,15128,0,0,0,0,0,0,0,1,20893743833,337006023.8,12496063.58,16523162.29,12498484,16651964,29019225.87
2020,USA,NZL,3185107.022,5,12,9.56,14187,0,1,1,0,0,0,0,1,20893743833,211734532.3,3175216.48,3567761.751,3196579.5,3597856.5,6742978.231
2020,USA,PAK,2926365.253,5,5,9.37,11705,0,1,1,0,0,0,0,1,20893743833,300306331.7,2879107.249,2581535.84,2926365.25,2594806.25,5460643.089
2020,USA,PHL,7764459.606,5,8,9.52,13689,0,1,1,0,1,0,0,1,20893743833,361751116.3,7761064.311,7103299.023,7764459.5,6940875.5,14864363.33
2020,USA,RUS,4883765.601,5,3,8.93,7531,0,0,0,0,0,0,0,1,20893743833,1488321875,4877577.246,13213144.77,4883766,13222316,18090722.02
2020,USA,SGP,27050553.87,5,8,9.64,15347,0,1,1,0,0,0,0,1,20893743833,345295933.9,26976527.64,34751862,27086358,27685442,61728389.64
2020,USA,THA,11169543.49,5,7,9.54,13951,0,0,0,0,0,0,0,1,20893743833,499681757,11096521.37,15094646.37,11169633,14832668,26191167.74
2020,USA,USA,,5,5,7.07,1179,0,0,0,0,0,0,0,0,20893743833,20893743833,,,,,0
2020,USA,VNM,9989334.121,5,7,9.57,14306,0,0,0,0,0,0,0,1,20893743833,343242570.8,9984496.15,13757431.44,9989359,13758471,23741927.59
2020,USA,ZAF,4454735.15,5,2,9.46,12833,0,1,1,0,0,0,0,1,20893743833,335442101.4,4454729.552,4436159.379,4454774.5,4712223,8890888.931
2020,VNM,ARE,3916799.529,7,4,8.64,5634,0,0,0,0,0,0,0,1,343242570.8,358868765.2,3916799.509,5852131.312,3919208.5,5852131.5,9768930.821
2020,VNM,AUS,3622276.263,7,10,8.81,6694,0,0,0,0,0,0,0,1,343242570.8,1327836171,3622276.24,4494680.528,3623923.5,,8116956.768
2020,VNM,BRN,16457.24619,7,8,7.02,1116,0,0,0,0,0,1,0,1,343242570.8,12005825.77,16457.23,21123.634,16590.705,21069.057,37580.864
2020,VNM,CAN,4358867.171,7,5,9.54,13943,0,0,0,0,0,0,0,1,343242570.8,1645423408,4358867.153,6091404.885,4363889,6456769.5,10450272.04
2020,VNM,CHL,1017951.287,7,4,9.77,17475,0,0,0,0,0,0,0,1,343242570.8,252727193.7,1017951.271,836616.804,1019685,836616.812,1854568.075
2020,VNM,CHN,48879761.9,7,8,7.91,2732,1,0,0,0,0,0,0,1,343242570.8,14687673893,48879761.87,78474632.44,49094892,78844264,127354394.3
